ParticipantId,StartTime (America/Chicago),CompletionTime (America/Chicago),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Task Data,Submitted Data,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Gender,Country Of Residence,Household Income,Race,Employment Status
66D203BE245D44F68D82D5421434275B,05/06/2024 06:26:28 PM,,,,0,0,0,Returned,,,40,High school graduate - high school diploma or the equivalent (for example: GED),Male,Information Technology,Single,Republican,Man,United States,"$50,000-$59,999",American Indian or Alaska Native,Full-time
413C151DBB0A4824A99120CED1C1E8BB,05/06/2024 06:26:32 PM,05/06/2024 06:29:36 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Rosa Lang_5_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Rosa%20Lang_5_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":542}","{""Data"":{""taskData"":{""age"":""mid 30-s"",""jaw"":""Thin and squared off"",""eyes"":""Normal sized"",""hair"":""Thin"",""nose"":""Square"",""race"":""hispanic"",""gender"":""male"",""eyebrows"":""Medium brown"",""expression"":""neutral"",""additionalInfo"":""Thin lips""}}}",33,"Associate degree (for example: AA, AS)",Female,Other,Married,Independent,Woman,United States,"$50,000-$59,999",White,Part-time
216EB1818BF9460395A4FEA2A13B7B4F,05/06/2024 06:26:39 PM,05/06/2024 06:30:15 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""4.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Tara Hildebrandt_7_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Tara%20Hildebrandt_7_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":543}","{""Data"":{""taskData"":{""age"":""Early 50\u0027s"",""jaw"":""Oval"",""eyes"":""Small brown"",""hair"":""Straight blond"",""nose"":""Kind of large \u0026 pointy"",""race"":""white"",""beard"":""None"",""gender"":""female"",""eyebrows"":""Thin"",""expression"":""smiling"",""additionalInfo"":""No glasses""}}}",40,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,In a relationship,Independent,Woman,United States,"$20,000-$29,999",Black or African American,Unemployed
B7CF2610C1D74D7387E55F42F2646529,05/06/2024 06:26:40 PM,,,,0,0,0,Returned,,,20,High school graduate - high school diploma or the equivalent (for example: GED),Female,I’d Rather Not Say,In a relationship,Democrat,Woman,United States,Prefer not to say,Black or African American,Unemployed
036B59BB8E9841B7A4AB858409EA12F7,05/06/2024 06:26:40 PM,,,,0,0,0,Returned,,,49,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Republican,Man,United States,"$90,000-$99,999",White,Full-time
07201ABF0B064D649385DB35395708D9,05/06/2024 06:26:42 PM,,,,0,0,0,Returned,,,32,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Democrat,Man,United States,"$150,0000-$174,999",White,Full-time
D416C97F072A4FF8B4BB8E90FFA16A35,05/06/2024 06:26:45 PM,05/06/2024 06:30:49 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Gertrude Hinojosa_15_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Gertrude%20Hinojosa_15_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":547}","{""Data"":{""taskData"":{""age"":""mid-30s"",""jaw"":""Rectangle jaw"",""eyes"":""Medium large and brown"",""hair"":""Half bold"",""nose"":""Large nostrils and point downward"",""race"":""hispanic"",""beard"":""None"",""gender"":""male"",""eyebrows"":""Thick and bushy black"",""expression"":""smiling""}}}",30,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Married,Independent,Man,United States,"$70,000-$79,999",Vietnamese,Full-time
D35149A571984F88B592792970A843EF,05/06/2024 06:26:50 PM,,,,0,0,0,Returned,,,27,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Independent,Woman,United States,"$70,000-$79,999",An ethnicity not listed here,Full-time
6AC2EE4194664717867980880CCC1212,05/06/2024 06:26:51 PM,05/06/2024 06:30:39 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""4.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Jennifer Shuster_3_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Jennifer%20Shuster_3_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":549}","{""Data"":{""taskData"":{""age"":""She looked to be about 33"",""jaw"":""She had an oval shaped face"",""eyes"":""Bright blue eyes"",""hair"":""Brown straight hair"",""nose"":""nose was more rounded than pointed"",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""thin brown eye brows"",""expression"":""smiling"",""additionalInfo"":""none""}}}",48,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Divorced,Republican,Woman,United States,"$40,000-$49,999",White,Full-time
D5826626C8324FE9983D969FFE31A4CE,05/06/2024 06:26:55 PM,05/06/2024 06:37:34 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""1.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""2.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Brian Melton_15_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Brian%20Melton_15_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":550}","{""Data"":{""taskData"":{""age"":""early 20s"",""jaw"":""U Shaped jaw"",""eyes"":""small black"",""hair"":""brittle black and plaited"",""nose"":""small nostrils and wide"",""race"":""black"",""beard"":""none"",""gender"":""male"",""eyebrows"":""moderate black"",""expression"":""neutral"",""additionalInfo"":""none""}}}",27,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Information Technology,Single,Democrat,Man,United States,"$60,000-$69,999",White,Part-time
EBAEB4E45EB34446B80001458F6888A3,05/06/2024 06:26:58 PM,05/06/2024 06:31:15 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Amber Clough_7_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Amber%20Clough_7_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":551}","{""Data"":{""taskData"":{""age"":""Fifties"",""jaw"":""Rather pointed, but not sharp"",""eyes"":""Brown "",""hair"":""Short brown perhaps a bit of graying "",""nose"":""Not too sharp, average length. Neither too large or small "",""race"":""white"",""beard"":""Shaven but "",""gender"":""male"",""eyebrows"":""Not too thick or thin brown colored"",""expression"":""smiling""}}}",73,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Married,Democrat,Woman,United States,"$80,000-$89,999",White,Part-time
4F1729F06EF140F69A696046E704A971,05/06/2024 06:27:02 PM,05/06/2024 06:30:52 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Manuel Woodward_3_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Manuel%20Woodward_3_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":552}","{""Data"":{""taskData"":{""age"":""late 40\u0027s"",""jaw"":""rounded"",""eyes"":""medium dark brown"",""hair"":""short brown graying"",""nose"":""sloped, medium size"",""race"":""white"",""beard"":""none"",""gender"":""male"",""eyebrows"":""bushy brown"",""expression"":""smiling"",""additionalInfo"":""large long dimples on both sides of his face""}}}",52,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Married,Republican,Woman,United States,"$100,000-$124,999",White,"Not in paid work (e.g., homemaker, disabled)"
594C1B37809840A7AB34C9801D7ABA82,05/06/2024 06:27:06 PM,05/06/2024 06:30:36 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""4.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""4.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Allison_Stubbs_15_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Allison_Stubbs_15_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":553}","{""Data"":{""taskData"":{""age"":""20"",""jaw"":""a heart shaped face"",""eyes"":""large brown eyes"",""hair"":""long brown hair"",""nose"":""a very large nose with small nostris"",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""thick "",""expression"":""smiling""}}}",32,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Republican,Woman,United States,"$100,000-$124,999",White,Full-time
A8491565AD554F688B32DFBFEB729DD8,05/06/2024 06:27:07 PM,,,,0,0,0,Returned,,,25,High school graduate - high school diploma or the equivalent (for example: GED),Female,Retail,In a relationship,Democrat,Woman,United States,"Less than $10,000",An ethnicity not listed here,Student
DB9B72D84D25425B8068316FC7B75074,05/06/2024 06:27:09 PM,05/06/2024 06:34:54 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""2.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Frank Garibay_19_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Frank%20Garibay_19_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":555}","{""Data"":{""taskData"":{""age"":""mid 30\u0027s"",""jaw"":""broad"",""eyes"":""large brown"",""hair"":""short "",""nose"":""large and broad"",""race"":""black"",""beard"":""quite a few"",""gender"":""male"",""eyebrows"":""thick black"",""expression"":""neutral""}}}",29,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,"Science, Technology, Engineering & Mathematics",Married,Democrat,Man,United States,"$225,000-$249,999",White,Part-time
2C1FAB16527D44AE9D8E424932793470,05/06/2024 06:27:12 PM,,,,0,0,0,Returned,,,61,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Other,Divorced,Independent,Woman,United States,"$40,000-$49,999",White,Unemployed
965B00832C75473893D6936F25EBDFAA,05/06/2024 06:27:13 PM,05/06/2024 06:30:27 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Michael Schaaf_17_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Michael%20Schaaf_17_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":556}","{""Data"":{""taskData"":{""age"":""early 20s"",""jaw"":""round, unpronounced"",""eyes"":""Blue"",""hair"":""Blonde"",""nose"":""Wide bridge, large nostils"",""race"":""white"",""beard"":""none"",""gender"":""male"",""eyebrows"":""Thin"",""expression"":""neutral""}}}",52,"Some college, but no degree",Female,Business Management & Administration,Single,Democrat,Woman,United States,"$30,000-$39,999",White,Unemployed
DE1EC6694BCA49DA8C28E574B5E168F5,05/06/2024 06:27:17 PM,05/06/2024 06:30:19 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Thomas Karp_9_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Thomas%20Karp_9_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":557}","{""Data"":{""taskData"":{""age"":""mid 60s"",""jaw"":""rather square and masculine"",""eyes"":""i would say green or blue"",""hair"":""short, gray hair"",""nose"":""medium sized, not too big or too smal"",""race"":""white"",""beard"":""no beard"",""gender"":""male"",""eyebrows"":""unremarkable, neither too thick or too thin"",""expression"":""smiling"",""additionalInfo"":""thin upper lip""}}}",45,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,"Science, Technology, Engineering & Mathematics",Married,Democrat,Woman,United States,"$200,000-$224,999",White,Full-time
DEDD8904C7D94E4D991C48F07EC7D3EF,05/06/2024 06:27:20 PM,05/06/2024 06:32:05 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Ann Wagner_1_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Ann%20Wagner_1_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":558}","{""Data"":{""taskData"":{""age"":""mid 30"",""jaw"":""square"",""eyes"":""large black"",""hair"":""short blonde"",""nose"":""small nostrils"",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""brown"",""expression"":""smiling""}}}",37,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Information Technology,Married,Republican,Woman,United States,"$150,0000-$174,999",White,Full-time
E1CA2435C8FA42C098D66D3C1E55BB2D,05/06/2024 06:27:21 PM,,,,0,0,0,Returned,,,32,"Bachelor's degree (for example: BA, AB, BS)",Male,Manufacturing,Married,Democrat,Man,United States,"$70,000-$79,999",White,Full-time
B0105DAFDEFB4AC8ADEE26B85EC4E096,05/06/2024 06:27:24 PM,,,,0,0,0,Returned,,,27,"Bachelor's degree (for example: BA, AB, BS)",Male,Arts,Single,Democrat,Man,United States,"$70,000-$79,999",White,Full-time
87892FE4AFB94BE49E3FB5095F4111CC,05/06/2024 06:27:29 PM,,,,0,0,0,Returned,,,44,"Bachelor's degree (for example: BA, AB, BS)",Male,"Transportation, Distribution & Logistics",Married,Democrat,Man,United States,"$60,000-$69,999",White,
F9F3AFDECB44413D84A821238F1A1DCF,05/06/2024 06:27:30 PM,05/06/2024 06:30:30 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Rosemary Outlaw_1_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Rosemary%20Outlaw_1_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":561}","{""Data"":{""taskData"":{""age"":""late 50\u0027s"",""jaw"":""Rounded "",""eyes"":""Large brown"",""hair"":""Short brown"",""nose"":""Small, feminine "",""race"":""white"",""beard"":""None"",""gender"":""female"",""eyebrows"":""Thin brown"",""expression"":""smiling"",""additionalInfo"":""No accessories shown""}}}",39,"Bachelor's degree (for example: BA, AB, BS)",Female,"Science, Technology, Engineering & Mathematics",Married,Democrat,Woman,United States,"$250,000 or more",White,Full-time
F283F734C66546018E5A4441E6D72175,05/06/2024 06:27:33 PM,05/06/2024 06:30:41 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""4.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Mike Negron_7_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Mike%20Negron_7_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":562}","{""Data"":{""taskData"":{""age"":""mid-29s"",""jaw"":""slightly pointed"",""eyes"":""brown"",""hair"":""brown"",""nose"":""slightly large, slightly round"",""race"":""middle_eastern_south_asian"",""beard"":""none"",""gender"":""male"",""eyebrows"":""thick, dark"",""expression"":""neutral""}}}",69,"Bachelor's degree (for example: BA, AB, BS)",Male,Retired,In a relationship,Democrat,Man,United States,"$125,000-$149,999",White,Retired
4783D8BA54B34EA79EC251B465CF5FA0,05/06/2024 06:27:37 PM,05/06/2024 06:30:59 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Raymond Enos_3_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Raymond%20Enos_3_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":546}","{""Data"":{""taskData"":{""age"":""20s"",""jaw"":""dimpled chin "",""eyes"":""Brown"",""hair"":""dark brown, trimmed"",""nose"":""small, round"",""race"":""hispanic"",""beard"":""None"",""gender"":""male"",""eyebrows"":""brown, trimmed"",""expression"":""neutral""}}}",33,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Education & Training,Married,Independent,Woman,United States,"$90,000-$99,999",White,Full-time
B369ABCFF671474DB9C1F6F63BCF57B4,05/06/2024 06:27:41 PM,,,,0,0,0,Returned,,,33,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,Married,Democrat,Woman,United States,"$125,000-$149,999",An ethnicity not listed here,Full-time
D5395AFB79344E0C81EB97FB79960424,05/06/2024 06:27:44 PM,05/06/2024 06:30:45 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""4.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Theresa Oshea_7_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Theresa%20Oshea_7_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":564}","{""Data"":{""taskData"":{""age"":""70s"",""jaw"":""Square"",""eyes"":""Small, blue"",""hair"":""Up, gray"",""nose"":""Long and flat"",""race"":""white"",""beard"":""None"",""gender"":""female"",""eyebrows"":""Stragly, gray"",""expression"":""smiling"",""additionalInfo"":""Wrinkles on face""}}}",30,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Married,Independent,Woman,United States,"$90,000-$99,999",White,"Not in paid work (e.g., homemaker, disabled)"
9AFE06CB3A284D8F819E3C9262AB5545,05/06/2024 06:27:45 PM,05/06/2024 06:31:39 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""2.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Flora Newsome_15_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Flora%20Newsome_15_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":565}","{""Data"":{""taskData"":{""age"":""45-50"",""jaw"":""average"",""eyes"":""brown, squinting a bit"",""hair"":""receding hairline, grizzled black/grey"",""nose"":""large nostrils, tilting up towards subject\u0027s right"",""race"":""black"",""beard"":""small"",""gender"":""male"",""eyebrows"":""thicker towards center of face, thin line towards outer face"",""expression"":""smiling""}}}",54,"Associate degree (for example: AA, AS)",Female,Other,Married,Independent,Woman,United States,"$60,000-$69,999",White,"Not in paid work (e.g., homemaker, disabled)"
534B5AB2A3B94C5D9C1BF817BB7E602B,05/06/2024 06:27:51 PM,05/06/2024 06:37:37 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""5.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""4.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Kenneth Mumford_9_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Kenneth%20Mumford_9_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":566}","{""Data"":{""taskData"":{""age"":""mid 30s"",""jaw"":""squared jaw that is visibly crooked "",""eyes"":""normal, blue eyes"",""hair"":""Long wavy dirty blonde"",""nose"":""small narrow nose with small nostrils"",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""thin well groomed brown brows"",""expression"":""smiling"",""additionalInfo"":""na""}}}",54,High school graduate - high school diploma or the equivalent (for example: GED),Female,Retired,Separated,Democrat,Woman,United States,"$100,000-$124,999",White,Retired
0117D7B08A624D3A87C40FD09B8D4B62,05/06/2024 06:27:54 PM,05/06/2024 06:31:22 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Christopher Hoffer_11_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Christopher%20Hoffer_11_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":567}","{""Data"":{""taskData"":{""age"":""Mid-50s"",""jaw"":""Somewhat square jawline"",""eyes"":""Small blue-green eyes"",""hair"":""Short wavy salt and pepper hair"",""nose"":""Thin nose bridge, round nose with but large nostrils"",""race"":""white"",""beard"":""Shaved mustache and beard"",""gender"":""male"",""eyebrows"":""Thin light brown eyebrows"",""expression"":""smiling"",""additionalInfo"":""Not wearing any accessories such as glasses""}}}",36,"Doctorate degree (for example: PhD, EdD)",Female,Medicine,Married,Something else,Woman,United States,"$80,000-$89,999",White,Full-time
617D3C3AD00E4C81A91105A1F6979BA4,05/06/2024 06:27:54 PM,05/06/2024 06:31:30 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Laura Basso_1_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Laura%20Basso_1_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":568}","{""Data"":{""taskData"":{""age"":""32"",""jaw"":""none"",""eyes"":""medium nose"",""hair"":""thick"",""nose"":""butt chin"",""race"":""other"",""gender"":""female"",""eyebrows"":""green"",""expression"":""smiling""}}}",28,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Divorced,Republican,Man,United States,"$30,000-$39,999",White,Unemployed
8AC00EA8EFB64AA48832066541C3CD00,05/06/2024 06:27:57 PM,,,,0,0,0,Returned,,,32,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,In a relationship,Democrat,Woman,United States,"$60,000-$69,999",Black or African American,Full-time
D5B1375C55A441679C5159C6DA282764,05/06/2024 06:28:05 PM,,,,0,0,0,Returned,,,58,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Democrat,Woman,United States,"$70,000-$79,999",White,Full-time
